ds,cutoff,y,AutoARIMA,AutoETS,SeasonalNaive
2017-07-08,2017-06-28,0.6931472,0.41125715,0.40110335,0.0
2017-07-09,2017-06-28,0.0,0.3420112,0.40110335,1.0986123
2017-07-10,2017-06-28,0.0,0.41124946,0.40110335,0.0
2017-07-11,2017-06-28,0.0,0.41124934,0.40110335,0.0
2017-07-12,2017-06-28,0.0,0.36756432,0.40110335,0.6931472
2017-07-13,2017-06-28,0.0,0.38333598,0.40110335,0.0
2017-07-14,2017-06-28,0.0,0.3842352,0.40110335,0.6931472
2017-07-15,2017-07-14,0.0,0.018982256,0.011920649,0.6931472
2017-07-16,2017-07-14,0.0,0.021331176,0.011920649,0.0
2017-07-17,2017-07-14,0.0,0.021621838,0.011920649,0.0
2017-07-18,2017-07-14,0.0,0.021657804,0.011920649,0.0
2017-07-19,2017-07-14,0.0,0.021662256,0.011920649,0.0
2017-07-20,2017-07-14,0.0,0.021662807,0.011920649,0.0
2017-07-21,2017-07-14,0.0,0.021662874,0.011920649,0.0
2017-07-22,2017-07-14,0.0,0.021662883,0.011920649,0.6931472
2017-07-23,2017-07-14,0.0,0.021662883,0.011920649,0.0
2017-07-24,2017-07-14,0.0,0.021662883,0.011920649,0.0
2017-07-25,2017-07-14,0.0,0.021662883,0.011920649,0.0
2017-07-26,2017-07-14,0.0,0.021662883,0.011920649,0.0
2017-07-27,2017-07-14,0.0,0.021662883,0.011920649,0.0
2017-07-28,2017-07-14,0.0,0.021662883,0.011920649,0.0
2017-07-29,2017-07-14,0.0,0.021662883,0.011920649,0.6931472
2017-07-30,2017-07-14,0.0,0.021662883,0.011920649,0.0
2017-07-31,2017-07-30,0.0,2.805172e-05,1.9788513e-06,0.0
2017-08-01,2017-07-30,0.0,3.15217e-05,1.9788513e-06,0.0
2017-08-02,2017-07-30,0.0,3.1950934e-05,1.9788513e-06,0.0
2017-08-03,2017-07-30,0.0,3.200403e-05,1.9788513e-06,0.0
2017-08-04,2017-07-30,0.0,3.20106e-05,1.9788513e-06,0.0
2017-08-05,2017-07-30,0.0,3.2011412e-05,1.9788513e-06,0.0
2017-08-06,2017-07-30,0.0,3.2011514e-05,1.9788513e-06,0.0
2017-08-07,2017-07-30,1.0986123,3.2011525e-05,1.9788513e-06,0.0
2017-08-08,2017-07-30,1.609438,3.201153e-05,1.9788513e-06,0.0
2017-08-09,2017-07-30,3.0445225,3.201153e-05,1.9788513e-06,0.0
2017-08-10,2017-07-30,2.1972246,3.201153e-05,1.9788513e-06,0.0
2017-08-11,2017-07-30,2.0794415,3.201153e-05,1.9788513e-06,0.0
2017-08-12,2017-07-30,2.8903718,3.201153e-05,1.9788513e-06,0.0
2017-08-13,2017-07-30,2.1972246,3.201153e-05,1.9788513e-06,0.0
2017-08-14,2017-07-30,1.3862944,3.201153e-05,1.9788513e-06,0.0
2017-08-15,2017-07-30,2.4849067,3.201153e-05,1.9788513e-06,0.0
2017-06-29,2017-06-28,7.1252832,7.2378426,7.15766,6.8362594
2017-06-30,2017-06-28,7.4018416,7.2702265,7.1863513,7.17012
2017-07-01,2017-06-28,7.8387375,7.387503,7.50335,7.6420445
2017-07-02,2017-06-28,7.5109777,7.321044,7.317251,7.2882442
2017-07-03,2017-06-28,7.4662275,7.345549,7.3904395,7.329094
2017-07-04,2017-06-28,7.2499256,7.2729993,7.258528,7.041412
2017-07-05,2017-06-28,7.2855067,7.2967963,7.203658,7.190676
2017-07-06,2017-06-28,7.230563,7.2845945,7.1547875,6.8362594
2017-07-07,2017-06-28,7.2449417,7.3196135,7.184053,7.17012
2017-07-08,2017-06-28,7.6396422,7.352309,7.5015106,7.6420445
2017-07-09,2017-06-28,7.343426,7.3250346,7.3157797,7.2882442
2017-07-10,2017-06-28,7.32185,7.3225746,7.389262,7.329094
2017-07-11,2017-06-28,7.3395376,7.3078785,7.257586,7.041412
2017-07-12,2017-06-28,7.0457764,7.3210125,7.202904,7.190676
2017-07-13,2017-06-28,7.1212525,7.3284945,7.1541843,6.8362594
2017-07-14,2017-06-28,7.3125534,7.3290668,7.1835704,7.17012
2017-07-15,2017-07-14,7.621685,7.402997,7.5586557,7.6396422
2017-07-16,2017-07-14,7.35628,7.3460793,7.3565407,7.343426
2017-07-17,2017-07-14,7.4916453,7.338491,7.41813,7.32185
2017-07-18,2017-07-14,7.1276937,7.333171,7.2901874,7.3395376
2017-07-19,2017-07-14,7.0518556,7.2895355,7.227337,7.0457764
2017-07-20,2017-07-14,7.1106963,7.2990165,7.1843705,7.1212525
2017-07-21,2017-07-14,7.6275444,7.3196354,7.234479,7.3125534
2017-07-22,2017-07-14,7.4454174,7.3505664,7.5577765,7.6396422
2017-07-23,2017-07-14,7.182352,7.329627,7.3558373,7.343426
2017-07-24,2017-07-14,7.3198647,7.3287883,7.417567,7.32185
2017-07-25,2017-07-14,7.16858,7.3335567,7.289737,7.3395376
2017-07-26,2017-07-14,6.8035054,7.3056383,7.2269764,7.0457764
2017-07-27,2017-07-14,7.2964134,7.3130436,7.184082,7.1212525
2017-07-28,2017-07-14,7.4512415,7.3290205,7.2342486,7.3125534
2017-07-29,2017-07-14,7.678326,7.330541,7.557592,7.6396422
2017-07-30,2017-07-14,7.49276,7.330493,7.3556895,7.343426
2017-07-31,2017-07-30,7.72533,7.352822,7.4175158,7.3198647
2017-08-01,2017-07-30,7.333023,7.2937655,7.274304,7.16858
2017-08-02,2017-07-30,7.5543346,7.2423177,7.195955,6.8035054
2017-08-03,2017-07-30,7.183871,7.316556,7.192438,7.2964134
2017-08-04,2017-07-30,7.630461,7.371525,7.2747307,7.4512415
2017-08-05,2017-07-30,7.698936,7.3844447,7.569739,7.678326
2017-08-06,2017-07-30,7.3505163,7.345304,7.3560905,7.49276
2017-08-07,2017-07-30,7.7488914,7.3312654,7.417925,7.3198647
2017-08-08,2017-07-30,7.377759,7.320046,7.2746315,7.16858
2017-08-09,2017-07-30,7.2034054,7.289744,7.1962175,6.8035054
2017-08-10,2017-07-30,7.314553,7.3333592,7.1926484,7.2964134
2017-08-11,2017-07-30,7.3790083,7.339573,7.274899,7.4512415
2017-08-12,2017-07-30,7.493874,7.3614984,7.569874,7.678326
2017-08-13,2017-07-30,7.034388,7.349061,7.3561983,7.49276
2017-08-14,2017-07-30,7.32185,7.333592,7.4180117,7.3198647
2017-08-15,2017-07-30,7.1631722,7.332533,7.2747006,7.16858
2017-06-29,2017-06-28,7.696213,7.9060726,7.8440094,7.621685
2017-06-30,2017-06-28,7.900266,7.8900194,7.827462,7.6975756
2017-07-01,2017-06-28,8.420241,7.9579043,8.207133,8.213382
2017-07-02,2017-06-28,8.234035,7.92295,7.8894114,7.841493
2017-07-03,2017-06-28,8.229777,7.911629,8.013859,7.738488
2017-07-04,2017-06-28,7.969358,7.910324,7.9532523,7.736307
2017-07-05,2017-06-28,8.042056,7.9032855,7.868859,7.622664
2017-07-06,2017-06-28,7.8879595,7.911691,7.842924,7.621685
2017-07-07,2017-06-28,7.7723317,7.919824,7.8265934,7.6975756
2017-07-08,2017-06-28,8.259459,7.96035,8.206438,8.213382
2017-07-09,2017-06-28,7.8477626,7.9313016,7.8888555,7.841493
2017-07-10,2017-06-28,7.986845,7.922057,8.013413,7.738488
2017-07-11,2017-06-28,7.889459,7.923701,7.952896,7.736307
2017-07-12,2017-06-28,7.7415338,7.912369,7.868574,7.622664
2017-07-13,2017-06-28,7.6338534,7.938341,7.842696,7.621685
2017-07-14,2017-06-28,7.834392,7.9384637,7.8264112,7.6975756
2017-07-15,2017-07-14,8.031711,8.003338,8.227668,8.259459
2017-07-16,2017-07-14,7.5126176,7.9635653,7.9112935,7.8477626
2017-07-17,2017-07-14,7.7367435,7.974596,8.028583,7.986845
2017-07-18,2017-07-14,7.8355794,7.94701,7.9526477,7.889459
2017-07-19,2017-07-14,7.6197243,7.943393,7.874025,7.7415338
2017-07-20,2017-07-14,7.939159,7.9235325,7.825801,7.6338534
2017-07-21,2017-07-14,7.8928256,7.925765,7.831259,7.834392
2017-07-22,2017-07-14,8.035603,7.9684787,8.22757,8.259459
2017-07-23,2017-07-14,7.833204,7.9369235,7.9112144,7.8477626
2017-07-24,2017-07-14,7.89804,7.9493985,8.02852,7.986845
2017-07-25,2017-07-14,7.762596,7.9422784,7.952597,7.889459
2017-07-26,2017-07-14,7.577634,7.930379,7.8739843,7.7415338
2017-07-27,2017-07-14,7.759187,7.9212985,7.825768,7.6338534
2017-07-28,2017-07-14,7.9505024,7.937303,7.831233,7.834392
2017-07-29,2017-07-14,8.150757,7.946325,8.227549,8.259459
2017-07-30,2017-07-14,7.7454357,7.9458475,7.9111977,7.8477626
2017-07-31,2017-07-30,8.226306,7.8968096,7.979194,7.89804
2017-08-01,2017-07-30,7.996654,7.8973913,7.9108787,7.762596
2017-08-02,2017-07-30,8.386629,7.8679876,7.8166456,7.577634
2017-08-03,2017-07-30,7.9676266,7.908367,7.807277,7.759187
2017-08-04,2017-07-30,8.03722,7.9174337,7.821774,7.9505024
2017-08-05,2017-07-30,8.290544,7.9389834,8.17614,8.150757
2017-08-06,2017-07-30,7.9142523,7.9012823,7.8505664,7.7454357
2017-08-07,2017-07-30,8.074026,7.914103,7.9789147,7.89804
2017-08-08,2017-07-30,7.8375545,7.902706,7.910655,7.762596
2017-08-09,2017-07-30,7.7714887,7.8891754,7.8164663,7.577634
2017-08-10,2017-07-30,7.680176,7.903561,7.807134,7.759187
2017-08-11,2017-07-30,7.8785343,7.918535,7.8216596,7.9505024
2017-08-12,2017-07-30,8.041091,7.9339414,8.176048,8.150757
2017-08-13,2017-07-30,7.591357,7.9039474,7.850493,7.7454357
2017-08-14,2017-07-30,7.843064,7.914975,7.978856,7.89804
2017-08-15,2017-07-30,7.9189925,7.914803,7.910608,7.762596
2017-06-29,2017-06-28,0.0,1.0068491e-34,0.0,0.0
2017-06-30,2017-06-28,0.0,-2.6825338e-35,0.0,0.0
2017-07-01,2017-06-28,0.0,6.462142e-35,0.0,0.0
2017-07-02,2017-06-28,0.0,8.5594564e-36,0.0,0.0
2017-07-03,2017-06-28,0.0,4.3071333e-35,0.0,0.0
2017-07-04,2017-06-28,0.0,1.1567456e-35,0.0,0.0
2017-07-05,2017-06-28,0.0,4.0325506e-35,0.0,0.0
2017-07-06,2017-06-28,0.0,2.0191584e-35,0.0,0.0
2017-07-07,2017-06-28,0.0,3.6407554e-35,0.0,0.0
2017-07-08,2017-06-28,0.0,2.0088983e-35,0.0,0.0
2017-07-09,2017-06-28,0.0,3.6650955e-35,0.0,0.0
2017-07-10,2017-06-28,0.0,2.0520003e-35,0.0,0.0
2017-07-11,2017-06-28,0.0,3.5245008e-35,0.0,0.0
2017-07-12,2017-06-28,0.0,2.1803411e-35,0.0,0.0
2017-07-13,2017-06-28,0.0,2.407226e-35,0.0,0.0
2017-07-14,2017-06-28,0.0,2.5537454e-35,0.0,0.0
2017-07-15,2017-07-14,0.0,-3.5177903e-37,0.0,0.0
2017-07-16,2017-07-14,0.0,1.4633131e-37,0.0,0.0
2017-07-17,2017-07-14,0.0,-2.8039906e-37,0.0,0.0
2017-07-18,2017-07-14,0.0,4.6257213e-38,0.0,0.0
2017-07-19,2017-07-14,0.0,-2.0488793e-37,0.0,0.0
2017-07-20,2017-07-14,0.0,2.436917e-38,0.0,0.0
2017-07-21,2017-07-14,0.0,-1.8490749e-37,0.0,0.0
2017-07-22,2017-07-14,0.0,-1.5244953e-38,0.0,0.0
2017-07-23,2017-07-14,0.0,-1.5936651e-37,0.0,0.0
2017-07-24,2017-07-14,0.0,-2.610615e-38,0.0,0.0
2017-07-25,2017-07-14,0.0,-1.5157343e-37,0.0,0.0
2017-07-26,2017-07-14,0.0,-3.4182594e-38,0.0,0.0
2017-07-27,2017-07-14,0.0,-1.4134247e-37,0.0,0.0
2017-07-28,2017-07-14,0.0,-4.3521895e-38,0.0,0.0
2017-07-29,2017-07-14,0.0,-9.787125e-38,0.0,0.0
2017-07-30,2017-07-14,0.0,-6.584085e-38,0.0,0.0
2017-07-31,2017-07-30,0.0,-1.73956e-39,0.0,0.0
2017-08-01,2017-07-30,0.0,5.5459e-40,0.0,0.0
2017-08-02,2017-07-30,0.0,-1.210691e-39,0.0,0.0
2017-08-03,2017-07-30,0.0,-1.6118e-41,0.0,0.0
2017-08-04,2017-07-30,0.0,-8.37898e-40,0.0,0.0
2017-08-05,2017-07-30,0.0,-8.7734e-41,0.0,0.0
2017-08-06,2017-07-30,0.0,-7.72523e-40,0.0,0.0
2017-08-07,2017-07-30,0.0,-2.53117e-40,0.0,0.0
2017-08-08,2017-07-30,1.7917595,-6.84347e-40,0.0,0.0
2017-08-09,2017-07-30,0.0,-2.70708e-40,0.0,0.0
2017-08-10,2017-07-30,1.609438,-6.7363e-40,0.0,0.0
2017-08-11,2017-07-30,1.7917595,-2.89496e-40,0.0,0.0
2017-08-12,2017-07-30,2.5649493,-6.40154e-40,0.0,0.0
2017-08-13,2017-07-30,2.5649493,-3.20055e-40,0.0,0.0
2017-08-14,2017-07-30,3.3672957,-4.39435e-40,0.0,0.0
2017-08-15,2017-07-30,2.0794415,-4.00617e-40,0.0,0.0
2017-06-29,2017-06-28,6.895683,6.9105563,6.880105,6.991177
2017-06-30,2017-06-28,7.0290875,6.9118867,6.8825207,6.875232
2017-07-01,2017-06-28,7.4999766,6.9957347,7.1688304,7.518607
2017-07-02,2017-06-28,7.194437,6.9441257,6.9418726,7.1708884
2017-07-03,2017-06-28,7.2137685,6.9567466,7.0515184,7.0690236
2017-07-04,2017-06-28,7.1252832,6.951895,7.002828,6.9622436
2017-07-05,2017-06-28,7.226936,6.901222,6.8984113,6.8543544
2017-07-06,2017-06-28,6.954639,6.9195213,6.878824,6.991177
2017-07-07,2017-06-28,7.207119,6.907395,6.881496,6.875232
2017-07-08,2017-06-28,7.4048877,6.972014,7.1680107,7.518607
2017-07-09,2017-06-28,7.38709,6.936429,6.941217,7.1708884
2017-07-10,2017-06-28,7.512071,6.9262753,7.050994,7.0690236
2017-07-11,2017-06-28,7.2882442,6.915318,7.002408,6.9622436
2017-07-12,2017-06-28,7.100852,6.908328,6.8980756,6.8543544
2017-07-13,2017-06-28,7.07327,6.915867,6.878556,6.991177
2017-07-14,2017-06-28,7.467371,6.915867,6.8812814,6.875232
2017-07-15,2017-07-14,7.487734,7.3749313,7.5773335,7.4048877
2017-07-16,2017-07-14,7.679251,7.3507805,7.348242,7.38709
2017-07-17,2017-07-14,7.3165483,7.363164,7.4475985,7.512071
2017-07-18,2017-07-14,7.190676,7.336266,7.3859963,7.2882442
2017-07-19,2017-07-14,7.1252832,7.336084,7.2908516,7.100852
2017-07-20,2017-07-14,6.9884133,7.3038692,7.260414,7.07327
2017-07-21,2017-07-14,7.5294065,7.3623986,7.306024,7.467371
2017-07-22,2017-07-14,7.192934,7.3608336,7.5788317,7.4048877
2017-07-23,2017-07-14,6.951772,7.365166,7.34944,7.38709
2017-07-24,2017-07-14,7.4115562,7.379808,7.4485574,7.512071
2017-07-25,2017-07-14,7.1974354,7.35744,7.3867636,7.2882442
2017-07-26,2017-07-14,7.0596175,7.3363767,7.2914653,7.100852
2017-07-27,2017-07-14,7.2413664,7.3354564,7.260905,7.07327
2017-07-28,2017-07-14,7.41998,7.374382,7.3064165,7.467371
2017-07-29,2017-07-14,7.4770384,7.3588114,7.579146,7.4048877
2017-07-30,2017-07-14,7.4121604,7.3588114,7.3496914,7.38709
2017-07-31,2017-07-30,7.436028,7.4048634,7.4501877,7.4115562
2017-08-01,2017-07-30,7.409742,7.3782053,7.378534,7.1974354
2017-08-02,2017-07-30,7.917172,7.361465,7.287428,7.0596175
2017-08-03,2017-07-30,7.704812,7.366663,7.2650642,7.2413664
2017-08-04,2017-07-30,7.32449,7.427771,7.338336,7.41998
2017-08-05,2017-07-30,7.4776044,7.3979754,7.552327,7.4770384
2017-08-06,2017-07-30,7.629004,7.363468,7.3628964,7.4121604
2017-08-07,2017-07-30,6.9819345,7.414913,7.4515276,7.4115562
2017-08-08,2017-07-30,7.1244783,7.394931,7.379606,7.1974354
2017-08-09,2017-07-30,7.2283883,7.3828144,7.2882853,7.0596175
2017-08-10,2017-07-30,7.080868,7.403736,7.2657504,7.2413664
2017-08-11,2017-07-30,7.3284373,7.4144073,7.338885,7.41998
2017-08-12,2017-07-30,7.391415,7.424254,7.5527663,7.4770384
2017-08-13,2017-07-30,7.6098623,7.417103,7.363248,7.4121604
2017-08-14,2017-07-30,7.2730927,7.416259,7.4518085,7.4115562
2017-08-15,2017-07-30,7.7836404,7.416259,7.379831,7.1974354
2017-06-29,2017-06-28,7.7931743,7.7497888,7.693249,7.857094
2017-06-30,2017-06-28,7.881182,7.72809,7.7359586,7.7297354
2017-07-01,2017-06-28,8.414495,7.803589,8.057444,8.303752
2017-07-02,2017-06-28,7.9759083,7.7319584,7.629906,7.7493224
2017-07-03,2017-06-28,8.155362,7.7711973,7.8580813,7.956827
2017-07-04,2017-06-28,8.041413,7.74566,7.809031,7.74457
2017-07-05,2017-06-28,8.019613,7.7302175,7.7488213,7.720018
2017-07-06,2017-06-28,7.8054748,7.7455597,7.692304,7.857094
2017-07-07,2017-06-28,8.074338,7.7360754,7.735203,7.7297354
2017-07-08,2017-06-28,8.182559,7.7804556,8.056838,8.303752
2017-07-09,2017-06-28,7.8001633,7.738049,7.629422,7.7493224
2017-07-10,2017-06-28,7.99699,7.7550836,7.857694,7.956827
2017-07-11,2017-06-28,8.030084,7.735948,7.8087215,7.74457
2017-07-12,2017-06-28,8.047509,7.7349358,7.748574,7.720018
2017-07-13,2017-06-28,7.794411,7.7390704,7.692106,7.857094
2017-07-14,2017-06-28,7.940228,7.7390704,7.735044,7.7297354
2017-07-15,2017-07-14,8.0730915,7.9738297,8.249476,8.182559
2017-07-16,2017-07-14,7.589336,7.920768,7.8191547,7.8001633
2017-07-17,2017-07-14,7.9146175,7.944623,8.041191,7.99699
2017-07-18,2017-07-14,7.9796815,7.941485,7.9934096,8.030084
2017-07-19,2017-07-14,7.7034593,7.9423146,7.939072,8.047509
2017-07-20,2017-07-14,7.881182,7.9053955,7.8656325,7.794411
2017-07-21,2017-07-14,7.827241,7.9363465,7.9335947,7.940228
2017-07-22,2017-07-14,8.123261,7.9384365,8.249457,8.182559
2017-07-23,2017-07-14,8.0497465,7.912319,7.819139,7.8001633
2017-07-24,2017-07-14,7.9564767,7.926454,8.041179,7.99699
2017-07-25,2017-07-14,7.8586407,7.931336,7.9933996,8.030084
2017-07-26,2017-07-14,7.558517,7.932909,7.939064,8.047509
2017-07-27,2017-07-14,7.802618,7.912575,7.865626,7.794411
2017-07-28,2017-07-14,8.129765,7.9223394,7.9335895,7.940228
2017-07-29,2017-07-14,8.46316,7.92178,8.249453,8.182559
2017-07-30,2017-07-14,8.026497,7.92178,7.8191357,7.8001633
2017-07-31,2017-07-30,8.231908,8.124461,8.184579,7.9564767
2017-08-01,2017-07-30,8.060225,8.122382,8.143037,7.8586407
2017-08-02,2017-07-30,8.39841,8.078976,8.063677,7.558517
2017-08-03,2017-07-30,8.082402,8.114824,8.032851,7.802618
2017-08-04,2017-07-30,7.9827576,8.131074,8.101545,8.129765
2017-08-05,2017-07-30,8.344743,8.17697,8.401037,8.46316
2017-08-06,2017-07-30,7.768956,8.146792,7.9853015,8.026497
2017-08-07,2017-07-30,7.889834,8.141954,8.185262,7.9564767
2017-08-08,2017-07-30,8.087026,8.132983,8.143583,7.8586407
2017-08-09,2017-07-30,7.7836404,8.109504,8.064114,7.558517
2017-08-10,2017-07-30,7.7630215,8.130253,8.0332,7.802618
2017-08-11,2017-07-30,8.002359,8.157214,8.101825,8.129765
2017-08-12,2017-07-30,8.143808,8.182634,8.40126,8.46316
2017-08-13,2017-07-30,7.6690283,8.149331,7.9854803,8.026497
2017-08-14,2017-07-30,7.913155,8.156178,8.185405,7.9564767
2017-08-15,2017-07-30,8.240121,8.156178,8.143698,7.8586407
2017-06-29,2017-06-28,0.0,0.28238547,0.24644694,0.0
2017-06-30,2017-06-28,0.0,0.23343384,0.19148697,0.0
2017-07-01,2017-06-28,0.0,0.2464393,0.23597853,0.0
2017-07-02,2017-06-28,0.0,0.2464393,0.22282143,0.6931472
2017-07-03,2017-06-28,0.0,0.2464393,0.23132728,0.0
2017-07-04,2017-06-28,0.0,0.2464393,0.26118279,0.6931472
2017-07-05,2017-06-28,0.0,0.2464393,0.23369418,0.0
2017-07-06,2017-06-28,0.6931472,0.2464393,0.24644694,0.0
2017-07-07,2017-06-28,0.0,0.2464393,0.19148697,0.0
2017-07-08,2017-06-28,0.6931472,0.2464393,0.23597853,0.0
2017-07-09,2017-06-28,0.0,0.2464393,0.22282143,0.6931472
2017-07-10,2017-06-28,0.0,0.2464393,0.23132728,0.0
2017-07-11,2017-06-28,0.0,0.2464393,0.26118279,0.6931472
2017-07-12,2017-06-28,0.0,0.2464393,0.23369418,0.0
2017-07-13,2017-06-28,0.0,0.2464393,0.24644694,0.0
2017-07-14,2017-06-28,0.0,0.2464393,0.19148697,0.0
2017-07-15,2017-07-14,0.0,0.020050054,0.038342815,0.6931472
2017-07-16,2017-07-14,0.6931472,0.019094674,0.022707516,0.0
2017-07-17,2017-07-14,0.0,0.020489402,0.030757751,0.0
2017-07-18,2017-07-14,0.6931472,0.020489402,0.060476698,0.0
2017-07-19,2017-07-14,0.0,0.020489402,0.028507989,0.0
2017-07-20,2017-07-14,0.0,0.020489402,0.048293237,0.0
2017-07-21,2017-07-14,0.0,0.020489402,-0.008594866,0.0
2017-07-22,2017-07-14,0.0,0.020489402,0.038342815,0.6931472
2017-07-23,2017-07-14,0.0,0.020489402,0.022707516,0.0
2017-07-24,2017-07-14,0.0,0.020489402,0.030757751,0.0
2017-07-25,2017-07-14,0.0,0.020489402,0.060476698,0.0
2017-07-26,2017-07-14,0.0,0.020489402,0.028507989,0.0
2017-07-27,2017-07-14,0.0,0.020489402,0.048293237,0.0
2017-07-28,2017-07-14,0.0,0.020489402,-0.008594866,0.0
2017-07-29,2017-07-14,0.6931472,0.020489402,0.038342815,0.6931472
2017-07-30,2017-07-14,0.0,0.020489402,0.022707516,0.0
2017-07-31,2017-07-30,0.6931472,0.21038519,0.16586335,0.0
2017-08-01,2017-07-30,0.0,0.18411216,0.19822615,0.0
2017-08-02,2017-07-30,0.6931472,0.18739316,0.16327356,0.0
2017-08-03,2017-07-30,0.0,0.18698342,0.18322843,0.0
2017-08-04,2017-07-30,0.0,0.18703459,0.12661861,0.0
2017-08-05,2017-07-30,0.0,0.1870282,0.1756722,0.6931472
2017-08-06,2017-07-30,0.0,0.187029,0.16044798,0.0
2017-08-07,2017-07-30,0.0,0.1870289,0.16586335,0.0
2017-08-08,2017-07-30,0.0,0.18702891,0.19822615,0.0
2017-08-09,2017-07-30,1.609438,0.18702891,0.16327356,0.0
2017-08-10,2017-07-30,2.5649493,0.18702891,0.18322843,0.0
2017-08-11,2017-07-30,1.3862944,0.18702891,0.12661861,0.0
2017-08-12,2017-07-30,2.1972246,0.18702891,0.1756722,0.6931472
2017-08-13,2017-07-30,2.3978953,0.18702891,0.16044798,0.0
2017-08-14,2017-07-30,2.0794415,0.18702891,0.16586335,0.0
2017-08-15,2017-07-30,1.609438,0.18702891,0.19822615,0.0
2017-06-29,2017-06-28,7.2855067,7.380042,7.369987,7.4372063
2017-06-30,2017-06-28,7.2122946,7.366373,7.3234315,7.1356874
2017-07-01,2017-06-28,7.501082,7.3975754,7.2708073,7.410952
2017-07-02,2017-06-28,7.3518,7.3801727,7.3056774,7.344719
2017-07-03,2017-06-28,7.5948844,7.3853216,7.4082637,7.3125534
2017-07-04,2017-06-28,7.469084,7.382392,7.434357,7.1647205
2017-07-05,2017-06-28,7.374629,7.372334,7.4269733,7.3165483
2017-07-06,2017-06-28,7.620705,7.3862185,7.3695917,7.4372063
2017-07-07,2017-06-28,7.503841,7.372403,7.323115,7.1356874
2017-07-08,2017-06-28,7.449498,7.3858113,7.270554,7.410952
2017-07-09,2017-06-28,7.462215,7.3821645,7.3054748,7.344719
2017-07-10,2017-06-28,7.5714736,7.3809714,7.408102,7.3125534
2017-07-11,2017-06-28,7.4389715,7.374358,7.434228,7.1647205
2017-07-12,2017-06-28,7.215975,7.3805947,7.42687,7.3165483
2017-07-13,2017-06-28,7.6314316,7.3839717,7.3695087,7.4372063
2017-07-14,2017-06-28,7.4085307,7.382785,7.3230486,7.1356874
2017-07-15,2017-07-14,7.553811,7.4410696,7.284564,7.449498
2017-07-16,2017-07-14,7.3839893,7.4361873,7.3809266,7.462215
2017-07-17,2017-07-14,7.3938785,7.4516354,7.453548,7.5714736
2017-07-18,2017-07-14,7.376508,7.4404254,7.5101595,7.4389715
2017-07-19,2017-07-14,7.379632,7.4267235,7.5256433,7.215975
2017-07-20,2017-07-14,7.4616404,7.4553413,7.4612565,7.6314316
2017-07-21,2017-07-14,7.45472,7.440655,7.403257,7.4085307
2017-07-22,2017-07-14,7.4460015,7.439652,7.284595,7.449498
2017-07-23,2017-07-14,7.1731915,7.440004,7.380951,7.462215
2017-07-24,2017-07-14,7.501082,7.4454803,7.453568,7.5714736
2017-07-25,2017-07-14,7.375882,7.439161,7.510175,7.4389715
2017-07-26,2017-07-14,7.1212525,7.4287457,7.5256557,7.215975
2017-07-27,2017-07-14,7.26473,7.448282,7.4612665,7.6314316
2017-07-28,2017-07-14,7.5320883,7.4378285,7.403265,7.4085307
2017-07-29,2017-07-14,7.4401464,7.43922,7.284601,7.449498
2017-07-30,2017-07-14,7.1204443,7.4390197,7.380956,7.462215
2017-07-31,2017-07-30,7.488853,7.3659196,7.424392,7.501082
2017-08-01,2017-07-30,7.62949,7.3717747,7.441642,7.375882
2017-08-02,2017-07-30,7.6652846,7.361566,7.426924,7.1212525
2017-08-03,2017-07-30,7.597898,7.371412,7.380502,7.26473
2017-08-04,2017-07-30,7.463937,7.3826284,7.3365417,7.5320883
2017-08-05,2017-07-30,7.6309466,7.3782806,7.2977586,7.4401464
2017-08-06,2017-07-30,7.437795,7.352426,7.3134236,7.1204443
2017-08-07,2017-07-30,7.5968943,7.3775206,7.423482,7.501082
2017-08-08,2017-07-30,7.4776044,7.37223,7.4409113,7.375882
2017-08-09,2017-07-30,7.293018,7.360517,7.4263387,7.1212525
2017-08-10,2017-07-30,7.2909746,7.3672934,7.3800325,7.26473
2017-08-11,2017-07-30,7.229114,7.3796134,7.336165,7.5320883
2017-08-12,2017-07-30,7.2577076,7.3753552,7.2974563,7.4401464
2017-08-13,2017-07-30,7.221105,7.3600874,7.313181,7.1204443
2017-08-14,2017-07-30,7.503841,7.3720365,7.4232874,7.501082
2017-08-15,2017-07-30,7.509883,7.3720675,7.4407554,7.375882
2017-06-29,2017-06-28,7.816417,7.9977865,8.026929,7.9895606
2017-06-30,2017-06-28,7.650645,7.996653,7.9488835,7.6921134
2017-07-01,2017-06-28,8.091015,7.9979753,7.944825,8.039157
2017-07-02,2017-06-28,7.9384456,7.9973936,7.911298,7.8864574
2017-07-03,2017-06-28,8.126223,7.9975214,8.028061,7.920083
2017-07-04,2017-06-28,8.04783,7.997556,8.0760975,7.9291263
2017-07-05,2017-06-28,7.7297354,7.9974647,8.05991,7.9050727
2017-07-06,2017-06-28,7.988543,7.9978175,8.019957,7.9895606
2017-07-07,2017-06-28,7.8399196,7.997813,7.9433055,7.6921134
2017-07-08,2017-06-28,7.9810495,7.9978185,7.940363,8.039157
2017-07-09,2017-06-28,7.842279,7.997816,7.9077277,7.8864574
2017-07-10,2017-06-28,8.031711,7.9978166,8.025205,7.920083
2017-07-11,2017-06-28,7.916443,7.997817,8.0738125,7.9291263
2017-07-12,2017-06-28,7.8555446,7.9978166,8.058083,7.9050727
